
TARGET_TYPE, METRIC_NAME, METRIC_COLUMN, METRIC_CATEGORY_NAME
host|Load|memfreePct|Utilization                   
host|Load|memfreePct|Utilization                   
host|Load|noOfProcs|Load                           
host|Load|noOfProcs|Load                           
host|Load|noOfUsers|Load                           
host|Load|noOfUsers|Load                           
host|Load|pgScanRate|Load                          
host|Load|pgScanRate|Load                          
host|Load|swapUtil|Utilization                     
host|Load|swapUtil|Utilization                     
host|Load|usedLogicalMemoryPct|Utilization         
host|Load|usedLogicalMemoryPct|Utilization         
host|LogFileMonitoring|log_file_match_count|Error  
host|LogFileMonitoring|log_file_match_count|Error  
host|LogFileMonitor|sys_occurrence_count|Error     
host|ME$TGT_GoldenGate_Lag_All_Processes|GGLAGSECONDS|Response                                                                      
host|ME$TGT_GoldenGate_Lag_All_Processes|GGLAGSECONDS|Response                                                                      
host|ME$TGT_GoldenGate_Lag_All_Processes|GGPROCESS|Response                                                                         
host|ME$TGT_GoldenGate_Lag_All_Processes|GGPROCESS|Response                                                                         
host|ME$Testing_GG_Lag_OEMGenericScript_gowrish_deployable|GGLAGSECONDS|Response                                                    
host|ME$Testing_GG_Lag_OEMGenericScript_gowrish_deployable|GGLAGSECONDS|Response                                                    
host|ME$Testing_GG_Lag_OEMGenericScript_gowrish_deployable|GGPROCESS|Response                                                       
host|ME$Testing_GG_Lag_OEMGenericScript_gowrish_deployable|GGPROCESS|Response                                                       
host|NetworkSummary|totalNetworkReadRate|Utilization                                                                                
host|NetworkSummary|totalNetworkReadRate|Utilization                                                                                
host|NetworkSummary|totalNetworkThroughPutRate|Utilization                                                                          
host|NetworkSummary|totalNetworkThroughPutRate|Utilization                                                                          
host|NetworkSummary|totalNetworkWriteRate|Utilization                                                                               
host|NetworkSummary|totalNetworkWriteRate|Utilization                                                                               
host|Network|collisions|Error                      
host|Network|collisions|Error                      
host|Network|inpErrors|Error                       
host|Network|inpErrors|Error                       
host|Network|outErrors|Error                       
host|Network|outErrors|Error                       
host|Network|readRate|Utilization                  
host|Network|readRate|Utilization                  
host|Network|readThroughput|Utilization            
host|Network|readThroughput|Utilization            
host|Network|totalErrorRate|Error                  
host|Network|totalErrorRate|Error                  
host|Network|totalRate|Utilization                 
host|Network|totalRate|Utilization                 
host|Network|totalThroughput|Utilization           
host|Network|totalThroughput|Utilization           
host|Network|writeRate|Utilization                 
host|Network|writeRate|Utilization                 
host|Network|writeThroughput|Utilization           
host|Network|writeThroughput|Utilization           
host|PagingActivity|PagingActivitypgscan|Load      
host|PagingActivity|PagingActivitypgscan|Load      
host|PagingActivity|PagingActivityppgin|Load       
host|PagingActivity|PagingActivityppgin|Load       
host|PagingActivity|PagingActivityppgout|Load      
host|PagingActivity|PagingActivityppgout|Load      
host|PagingActivity|Pgactive|Load                  
host|ProgramResourceUtilization|prog_max_cpu_time|Load                                                                              
host|ProgramResourceUtilization|prog_max_cpu_time|Load                                                                              
host|ProgramResourceUtilization|prog_max_cpu_util|Utilization                                                                       
host|ProgramResourceUtilization|prog_max_cpu_util|Utilization                                                                       
host|ProgramResourceUtilization|prog_max_process_count|Load                                                                         
host|ProgramResourceUtilization|prog_max_process_count|Load                                                                         
host|ProgramResourceUtilization|prog_max_rss|Utilization                                                                            
host|ProgramResourceUtilization|prog_max_rss|Utilization                                                                            
host|ProgramResourceUtilization|prog_min_process_count|Load                                                                         
host|ProgramResourceUtilization|prog_min_process_count|Load                                                                         
host|ProgramResourceUtilization|prog_total_cpu_time|Load                                                                            
host|ProgramResourceUtilization|prog_total_cpu_time|Load                                                                            
host|ProgramResourceUtilization|prog_total_cpu_util|Utilization                                                                     
host|ProgramResourceUtilization|prog_total_cpu_util|Utilization                                                                     
host|ProjectResourceUsage|percentCPUTime|Utilization                                                                                
host|ProjectResourceUsage|percentMemSize|Utilization                                                                                
host|RDS_Response|Status|Availability              
host|RDS_Response|Status|Availability              
host|Response|Status|Availability                  
host|Response|Status|Availability                  
host|SSSActivity|SSSActivitybswch|Load             
host|SSSActivity|SSSActivitybswch|Load             
host|SSSActivity|SSSActivitybswin|Load             
host|SSSActivity|SSSActivitybswin|Load             
host|SSSActivity|SSSActivitybswot|Load             
host|SSSActivity|SSSActivitybswot|Load             
host|SSSActivity|SSSActivityswpinout|Load          
host|SSSActivity|SSSActivityswpinout|Load          
host|SSSActivity|SSSActivityswpin|Load             
host|SSSActivity|SSSActivityswpin|Load             
host|SSSActivity|SSSActivityswpot|Load             
host|SSSActivity|SSSActivityswpot|Load             
host|Swap_Area_Status|swapfreesize|Utilization     
host|Swap_Area_Status|swapfreesize|Utilization     
host|TablesStatus|TablesStatusdquotsz|Load         
host|TablesStatus|TablesStatusfilepsz|Utilization  
host|TablesStatus|TablesStatusfilesz|Load          
host|TablesStatus|TablesStatusfilesz|Load          
host|TablesStatus|TablesStatusinodsz|Load          
host|TablesStatus|TablesStatusinodsz|Load          
host|TablesStatus|TablesStatuspdquotsz|Utilization 
host|TablesStatus|TablesStatusprtsigsz|Utilization 
host|TablesStatus|TablesStatuspsupersz|Utilization 
host|TablesStatus|TablesStatusrtsigsz|Load         
host|TablesStatus|TablesStatussupersz|Load         
host|TotalDiskUsage|totavailable|Utilization       
host|TotalDiskUsage|totavailable|Utilization       
host|TotalDiskUsage|totpercntavailable|Utilization 
host|TotalDiskUsage|totpercntavailable|Utilization 
host|TotalDiskUsage|totpercntused|Utilization      
host|TotalDiskUsage|totpercntused|Utilization      
host|UserResourceUsage|percentCPUTime|Utilization  
host|UserResourceUsage|percentMemSize|Utilization  
host|Users|numLogons|Load                          
host|Users|numLogons|Load                          
host|_LoadInternal|logicMemfreePct|Utilization     
host|_LoadInternal|logicMemfreePct|Utilization     
host|_LoadInternal|memUsedPct|Utilization          
host|_LoadInternal|memUsedPct|Utilization          
host|_LoadInternal|memfreePct|Utilization          
host|_LoadInternal|memfreePct|Utilization          
host|_LoadInternal|pgScanRate|Load                 
host|_LoadInternal|pgScanRate|Load                 
host|_LoadInternal|swapUtil|Utilization            
host|_LoadInternal|swapUtil|Utilization            
host|host_storage_history|asm_allocated|Capacity   
host|host_storage_history|asm_metric_err|Error     
host|host_storage_history|asm_overhead|Capacity    
host|host_storage_history|asm_unallocated|Capacity 
host|host_storage_history|db_free|Capacity         
host|host_storage_history|db_metric_err|Error      
host|host_storage_history|db_used|Utilization      
host|host_storage_history|disks_allocated|Capacity 
host|host_storage_history|disks_unallocated|Capacity                                                                                
host|host_storage_history|host_metric_err|Error    
host|host_storage_history|local_fs_free|Capacity   
host|host_storage_history|local_fs_used|Utilization
host|host_storage_history|other_map_err|Error      
host|host_storage_history|summarized_asm|Capacity  
host|host_storage_history|summarized_dbs|Capacity  
host|host_storage_history|summarized_hosts|Capacity
host|host_storage_history|total_allocated|Utilization                                                                               
host|host_storage_history|total_asm|Capacity       
host|host_storage_history|total_dbs|Capacity       
host|host_storage_history|total_free|Capacity      
host|host_storage_history|total_overhead|Capacity  
host|host_storage_history|total_unallocated|Capacity                                                                                
host|host_storage_history|total_used|Utilization   
host|host_storage_history|unmonitored_nfs|Error    
host|host_storage_history|vol_allocated|Capacity   
host|host_storage_history|vol_overhead|Capacity    
host|host_storage_history|vol_unallocated|Capacity 
host|host_storage_history|writeable_nfs_free|Capacity                                                                               
host|host_storage_history|writeable_nfs_used|Utilization                                                                            
host|proc_zombie|host_proc_zombie_percnt|Utilization                                                                                
host|proc_zombie|host_proc_zombie_percnt|Utilization                                                                                
host|proc_zombie|percnt|Utilization                
host|proc_zombie|percnt|Utilization                
j2ee_application|Response|Status|Availability      
j2ee_application|adfc_taskflow_request_proc_time|avgTime|Response                                                                   
j2ee_application|adfc_taskflow_split|active.throughput|Load                                                                         
j2ee_application|adfc_taskflow_split|entered.throughput|Load                                                                        
j2ee_application|adfc_taskflow_split|invoke.throughput|Load                                                                         
j2ee_application|adfc_taskflow_split|invoke.time|Response                                                                           
j2ee_application|ampool|availableInstances|Load    
j2ee_application|ampool|avgCreationTime|Response   
j2ee_application|ampool|instanceCheckedIn.throughput|Load                                                                           
j2ee_application|ampool|instanceCheckedOut.throughput|Load                                                                          
j2ee_application|ampool|instanceCheckedOutFailed.throughput|Error                                                                   
j2ee_application|ampool|instanceCount|Load         
j2ee_application|ampool|instanceCreated.throughput|Load                                                                             
j2ee_application|ampool|instanceRemoved.throughput|Load                                                                             
j2ee_application|ampool|instanceReused.throughput|Load                                                                              
j2ee_application|ampool|refInstanceRecycled.throughput|Load                                                                         
j2ee_application|ampool|request.throughput|Load    
j2ee_application|ampool|stateActivated.throughput|Load                                                                              
j2ee_application|ampool|statePassivated.throughput|Load                                                                             
j2ee_application|ampool|unrefInstanceRecycled.throughput|Load                                                                       
j2ee_application|app_log_file_monitoring|log_file_message|Error                                                                     
j2ee_application|app_log_file_monitoring|sys_occurrence_count|Error                                                                 
j2ee_application|application_state|state|Availability                                                                               
j2ee_application|deployment_all_datasources|connectionAvailable.active|Capacity                                                     
j2ee_application|deployment_all_datasources|connectionCreated.throughput|Load                                                       
j2ee_application|deployment_all_datasources|connectionInUse.active|Load                                                             
j2ee_application|deployment_all_datasources|connectionPoolSize.active|Capacity                                                      
j2ee_application|deployment_all_datasources|connectionRequests.throughput|Load                                                      
j2ee_application|deployment_all_datasources|connectionSuccess.percentage|Utilization                                                
j2ee_application|deployment_all_datasources|connectionWaitSuccesses.percentage|Error                                                
j2ee_application|deployment_all_datasources|connectionWaitSuccesses.throughput|Load                                                 
j2ee_application|deployment_all_datasources|connectionWaiters.active|Load                                                           
j2ee_application|deployment_all_datasources|connectionWaits.throughput|Load                                                         
j2ee_application|deployment_all_datasources|stmtCacheAdded.throughput|Load                                                          
j2ee_application|deployment_all_datasources|stmtCacheNotSatisfied.throughput|Load                                                   
j2ee_application|deployment_all_datasources|stmtCacheSatisfied.percentage|Utilization                                               
j2ee_application|deployment_all_datasources|stmtCacheSatisfied.throughput|Load                                                      
j2ee_application|deployment_all_datasources|stmtCacheSize.active|Capacity                                                           
j2ee_application|deployment_app_ejb_cache|ejbCache.active|Load                                                                      
j2ee_application|deployment_app_ejb_cache|ejbCacheAccess.throughput|Load                                                            
j2ee_application|deployment_app_ejb_cache|ejbCacheActivation.throughput|Load                                                        
j2ee_application|deployment_app_ejb_cache|ejbCacheHit.percentage|Utilization                                                        
j2ee_application|deployment_app_ejb_cache|ejbCacheMiss.throughput|Load                                                              
j2ee_application|deployment_app_ejb_cache|ejbCachePassivation.throughput|Load                                                       
j2ee_application|deployment_app_ejb_pool|ejbPoolAccess.throughput|Load                                                              
j2ee_application|deployment_app_ejb_pool|ejbPoolAccessSuccess.percentage|Utilization                                                
j2ee_application|deployment_app_ejb_pool|ejbPoolAvailable.active|Capacity                                                           
j2ee_application|deployment_app_ejb_pool|ejbPoolDestroy.throughput|Load                                                             
j2ee_application|deployment_app_ejb_pool|ejbPoolFailed.throughput|Error                                                             
j2ee_application|deployment_app_ejb_pool|ejbPoolUsed.active|Load                                                                    
j2ee_application|deployment_app_ejb_transaction|ejbTransactionCommit.percentage|Error                                               
j2ee_application|deployment_app_ejb_transaction|ejbTransactionCommit.throughput|Load                                                
j2ee_application|deployment_app_ejb_transaction|ejbTransactionRollback.throughput|Error                                             
j2ee_application|deployment_app_ejb_transaction|ejbTransactionTimeout.throughput|Error                                              
j2ee_application|deployment_app_level_work_manager|wmPending.active|Load                                                            
j2ee_application|deployment_app_level_work_manager|wmProcessed.throughput|Load                                                      
j2ee_application|deployment_app_level_work_manager|wmStuck.active|Error                                                             
j2ee_application|deployment_app_mdb|mdbMessage.throughput|Load                                                                      
j2ee_application|deployment_app_mdb|mdbSuspend.throughput|Load                                                                      
j2ee_application|deployment_app_module|session.active|Load                                                                          
j2ee_application|deployment_app_servlet_jsp|reload.throughput|Load                                                                  
j2ee_application|deployment_app_servlet_jsp|service.throughput|Load                                                                 
j2ee_application|deployment_app_servlet_jsp|service.time|Response                                                                   
j2ee_application|deployment_connection_pool|connectionClose.throughput|Load                                                         
j2ee_application|deployment_connection_pool|connectionCreate.throughput|Load                                                        
j2ee_application|deployment_connection_pool|connectionDestroy.throughput|Load                                                       
j2ee_application|deployment_connection_pool|connectionDestroyError.throughput|Error                                                 
j2ee_application|deployment_connection_pool|connectionDestroyShrink.throughput|Load                                                 
j2ee_application|deployment_connection_pool|connectionFree.active|Capacity                                                          
j2ee_application|deployment_connection_pool|connectionOpen.active|Load                                                              
j2ee_application|deployment_connection_pool|connectionRecycled.throughput|Load                                                      
j2ee_application|deployment_connection_pool|connectionRejected.throughput|Error                                                     
j2ee_application|deployment_connection_pool|connectionSatisfied.throughput|Load                                                     
j2ee_application|deployment_connection_pool|connectionUnavailable.active|Capacity                                                   
j2ee_application|deployment_connection_pool|connectionWaiters.active|Load                                                           
j2ee_application|deployment_connector_connection_pool|connectionClose.throughput|Load                                               
j2ee_application|deployment_connector_connection_pool|connectionCreate.throughput|Load                                              
j2ee_application|deployment_connector_connection_pool|connectionDestroy.throughput|Load                                             
j2ee_application|deployment_connector_connection_pool|connectionDestroyError.throughput|Error                                       
j2ee_application|deployment_connector_connection_pool|connectionDestroyShrink.throughput|Load                                       
j2ee_application|deployment_connector_connection_pool|connectionFree.active|Capacity                                                
j2ee_application|deployment_connector_connection_pool|connectionOpen.active|Load                                                    
j2ee_application|deployment_connector_connection_pool|connectionRecycled.throughput|Load                                            
j2ee_application|deployment_connector_connection_pool|connectionRejected.throughput|Error                                           
j2ee_application|deployment_connector_connection_pool|connectionSatisfied.throughput|Load                                           
j2ee_application|deployment_connector_connection_pool|connectionUnavailable.active|Capacity                                         
j2ee_application|deployment_connector_connection_pool|connectionWaiters.active|Load                                                 
j2ee_application|deployment_datasource_state|state|Availability                                                                     
j2ee_application|deployment_datasource|connectionAvailable.active|Capacity                                                          
j2ee_application|deployment_datasource|connectionCreated.throughput|Load                                                            
j2ee_application|deployment_datasource|connectionInUse.active|Load                                                                  
j2ee_application|deployment_datasource|connectionLeaks.throughput|Error                                                             
j2ee_application|deployment_datasource|connectionPoolSize.active|Capacity                                                           
j2ee_application|deployment_datasource|connectionRefreshFailures.throughput|Error                                                   
j2ee_application|deployment_datasource|connectionRequestFailures.throughput|Error                                                   
j2ee_application|deployment_datasource|connectionRequests.throughput|Load                                                           
j2ee_application|deployment_datasource|connectionSuccess.percentage|Error                                                           
j2ee_application|deployment_datasource|connectionUnavailable.active|Capacity                                                        
j2ee_application|deployment_datasource|connectionWaitFailures.throughput|Error                                                      
j2ee_application|deployment_datasource|connectionWaitSuccesses.percentage|Error                                                     
j2ee_application|deployment_datasource|connectionWaitSuccesses.throughput|Load                                                      
j2ee_application|deployment_datasource|connectionWaiters.active|Load                                                                
j2ee_application|deployment_datasource|connectionWaits.throughput|Load                                                              
j2ee_application|deployment_datasource|stmtCacheAdded.throughput|Load                                                               
j2ee_application|deployment_datasource|stmtCacheDiscarded.throughput|Load                                                           
j2ee_application|deployment_datasource|stmtCacheNotSatisfied.throughput|Load                                                        
j2ee_application|deployment_datasource|stmtCacheSatisfied.percentage|Utilization                                                    
j2ee_application|deployment_datasource|stmtCacheSatisfied.throughput|Load                                                           
j2ee_application|deployment_datasource|stmtCacheSize.active|Capacity                                                                
j2ee_application|deployment_ejb_cache|ejbCache.active|Load                                                                          
j2ee_application|deployment_ejb_cache|ejbCacheAccess.throughput|Load                                                                
j2ee_application|deployment_ejb_cache|ejbCacheActivation.throughput|Load                                                            
j2ee_application|deployment_ejb_cache|ejbCacheHit.percentage|Utilization                                                            
j2ee_application|deployment_ejb_cache|ejbCacheMiss.throughput|Load                                                                  
j2ee_application|deployment_ejb_cache|ejbCachePassivation.throughput|Load                                                           
j2ee_application|deployment_ejb_pool|ejbPoolAccess.throughput|Load                                                                  
j2ee_application|deployment_ejb_pool|ejbPoolAccessSuccess.percentage|Utilization                                                    
j2ee_application|deployment_ejb_pool|ejbPoolAvailable.active|Capacity                                                               
j2ee_application|deployment_ejb_pool|ejbPoolDestroy.throughput|Load                                                                 
j2ee_application|deployment_ejb_pool|ejbPoolFailed.throughput|Error                                                                 
j2ee_application|deployment_ejb_pool|ejbPoolUsed.active|Load                                                                        
j2ee_application|deployment_ejb_transaction|ejbTransactionCommit.percentage|Error                                                   
j2ee_application|deployment_ejb_transaction|ejbTransactionCommit.throughput|Load                                                    
j2ee_application|deployment_ejb_transaction|ejbTransactionRollback.throughput|Error                                                 
j2ee_application|deployment_ejb_transaction|ejbTransactionTimeout.throughput|Error                                                  
j2ee_application|deployment_mdb|mdbMessage.throughput|Load                                                                          
j2ee_application|deployment_mdb|mdbSuspend.throughput|Load                                                                          
j2ee_application|deployment_mdb|status|Availability
j2ee_application|deployment_module_ejb_cache|ejbCache.active|Load                                                                   
j2ee_application|deployment_module_ejb_cache|ejbCacheAccess.throughput|Load                                                         
j2ee_application|deployment_module_ejb_cache|ejbCacheActivation.throughput|Load                                                     
j2ee_application|deployment_module_ejb_cache|ejbCacheHit.percentage|Utilization                                                     
j2ee_application|deployment_module_ejb_cache|ejbCacheMiss.throughput|Load                                                           
j2ee_application|deployment_module_ejb_cache|ejbCachePassivation.throughput|Load                                                    
j2ee_application|deployment_module_ejb_pool|ejbPoolAccess.throughput|Load                                                           
j2ee_application|deployment_module_ejb_pool|ejbPoolAccessSuccess.percentage|Utilization                                             
j2ee_application|deployment_module_ejb_pool|ejbPoolAvailable.active|Capacity                                                        
j2ee_application|deployment_module_ejb_pool|ejbPoolDestroy.throughput|Load                                                          
j2ee_application|deployment_module_ejb_pool|ejbPoolFailed.throughput|Error                                                          
j2ee_application|deployment_module_ejb_pool|ejbPoolUsed.active|Load                                                                 
j2ee_application|deployment_module_ejb_transaction|ejbTransactionCommit.percentage|Error                                            
j2ee_application|deployment_module_ejb_transaction|ejbTransactionCommit.throughput|Load                                             
j2ee_application|deployment_module_ejb_transaction|ejbTransactionRollback.throughput|Error                                          
j2ee_application|deployment_module_ejb_transaction|ejbTransactionTimeout.throughput|Error                                           
j2ee_application|deployment_module_mdb|mdbMessage.throughput|Load                                                                   
j2ee_application|deployment_module_mdb|mdbSuspend.throughput|Load                                                                   
j2ee_application|deployment_module_servlet_jsp|reload.throughput|Load                                                               
j2ee_application|deployment_module_servlet_jsp|service.throughput|Load                                                              
j2ee_application|deployment_module_servlet_jsp|service.time|Response                                                                
j2ee_application|deployment_module|session.active|Load                                                                              
j2ee_application|deployment_servlet_jsp|reload.throughput|Load                                                                      
j2ee_application|deployment_servlet_jsp|service.throughput|Load                                                                     
j2ee_application|deployment_servlet_jsp|service.time|Response                                                                       
j2ee_application|deployment_work_manager|wmPending.active|Load                                                                      
j2ee_application|deployment_work_manager|wmProcessed.throughput|Load                                                                
j2ee_application|deployment_work_manager|wmStuck.active|Error                                                                       
j2ee_application|j2ee_app_jaxrs_app_tc|ErrorCountThroughputPerMin|Error                                                             
j2ee_application|j2ee_app_jaxrs_app_tc|ExecutionTimeAverage|Response                                                                
j2ee_application|j2ee_app_jaxrs_app_tc|InvocationThroughputPerMin|Load                                                              
j2ee_application|j2ee_app_jaxrs_app|ErrorCountThroughputPerMin|Error                                                                
j2ee_application|j2ee_app_jaxrs_app|ExecutionTimeAverage|Response                                                                   
j2ee_application|j2ee_app_jaxrs_app|InvocationThroughputPerMin|Load                                                                 
j2ee_application|j2ee_app_jaxrs_method|ExecutionTimeAverage|Response                                                                
j2ee_application|j2ee_app_jaxrs_method|InvocationThroughputPerMin|Load                                                              
j2ee_application|j2ee_app_jaxrs_resource|ExecutionTimeAverage|Response                                                              
j2ee_application|j2ee_app_jaxrs_resource|InvocationThroughputPerMin|Load                                                            
j2ee_application|j2ee_app_jee_client_port_raw|InvocationThroughputPerMin|Load                                                       
j2ee_application|j2ee_app_jee_client_port|ExecutionTimeAverage|Response                                                             
j2ee_application|j2ee_app_jee_client_port|InvocationThroughputPerMin|Load                                                           
j2ee_application|j2ee_app_jee_client_port|ResponseTimeAverage|Response                                                              
j2ee_application|j2ee_app_jee_ws_port|AvgInvocationTime|Response                                                                    
j2ee_application|j2ee_app_jee_ws_port|InvocationThroughputPerMin|Load                                                               
j2ee_application|j2ee_app_jee_ws_port|ResponseErrorThroughputPerMin|Error                                                           
j2ee_application|j2ee_app_jrf_ws_operation|AvgInvocationTime|Response                                                               
j2ee_application|j2ee_app_jrf_ws_port|FaultThroughputPerMin|Error                                                                   
j2ee_application|j2ee_app_jrf_ws_port|InvocationThroughputPerMin|Load                                                               
j2ee_application|j2ee_app_jrf_ws_port|Requests.averageTime|Response                                                                 
j2ee_application|mds_j2ee_application_rollup|IOsPerDocumentGet.rate|Load                                                            
j2ee_application|mds_j2ee_application_rollup|IOsPerMOContentGet.rate|Load                                                           
j2ee_application|mds_j2ee_application_rollup|IOsPerMOGet.rate|Load                                                                  
j2ee_application|mds_j2ee_application_rollup|MetadataUpdate.throughput|Load                                                         
j2ee_application|mds_j2ee_application_rollup|MetadataUpdate.time|Response                                                           
j2ee_application|mds_j2ee_application_rollup|getMetadataObject.throughput|Load                                                      
j2ee_application|mds_j2ee_application_rollup|getMetadataObject.time|Response                                                        
metadata_repository|MDS_PARTITION_ROLLUP|readDocument.throughput|Load                                                               
metadata_repository|MDS_PARTITION_ROLLUP|readDocument.time|Response                                                                 
metadata_repository|MDS_PARTITION_ROLLUP|writeDocument.throughput|Load                                                              
metadata_repository|MDS_PARTITION_ROLLUP|writeDocument.time|Response                                                                
metadata_repository|MDS_REPOSITORY_ROLLUP|readDocument.throughput|Load                                                              
metadata_repository|MDS_REPOSITORY_ROLLUP|readDocument.time|Response                                                                
oracle_apache|ResourceUsage|cpu.component|Utilization                                                                               
oracle_apache|ResourceUsage|memory.component|Utilization                                                                            
oracle_apache|ResourceUsage|memoryPercentage.component|Utilization                                                                  
oracle_apache|Response|Status|Availability         
oracle_apache|ohs_module|handle.completed|Load     
oracle_apache|ohs_module|handle.currentProcessingTime|Response                                                                      
oracle_apache|ohs_module|handle.currentThroughput|Load                                                                              
oracle_apache|ohs_responses|HTTP4xx.currentThroughput|Error                                                                         
oracle_apache|ohs_responses|HTTP5xx.currentThroughput|Error                                                                         
oracle_apache|ohs_server|busyChildren.value|Load   
oracle_apache|ohs_server|busyProcesses.currentPercentage|Utilization                                                                
